id_produto_vendido;id_produto;id_variacao_selecionada;valor_medida;tipo_medida;numero_pessoas_servidas;preco;qtde;anotacao;subtotal;id_ordem
6095bc171930370021e92815;5f8a07c002881e002163ccd5;5f8a07c002881e002163ccd7;1;WEIGHT;10;60.0;1;;60.0;6095bc171930370021e92816
6095bc641930370021e92880;6095263c1930370021e615d5;6095263c1930370021e615d7;1.5;WEIGHT;10;1.0;1;;1.0;6095bc641930370021e92881
6095bd231930370021e929df;5f9469f587460d0021f009ab;5f9469f587460d0021f009ad;15;QUANTITY;3;30.0;1;;30.0;6095bc171930370021e92816
6095c0941930370021e9324c;5f753212628fd2002198a04c;5f753212628fd2002198a04e;1;QUANTITY;12;27.5;1;;27.5;6095c0941930370021e9324d
6095c4581930370021e937b3;60875908e072cc00214de145;60875908e072cc00214de147;1.2;WEIGHT;8;185.0;1;;185.0;6095c4591930370021e937b4
6095c9d91930370021e9482f;5f6419efb47ff90021086592;6083288881d934002162aa47;1.2;WEIGHT;10;139.0;1;;139.0;6095c9d91930370021e94830
6095cb0e1930370021e94cd9;5f6419efb47ff90021086592;6083288881d934002162aa46;0.7;WEIGHT;6;89.0;1;;89.0;6095ca701930370021e94a5b
6095cb611930370021e94d8d;5f6419efb47ff90021086592;6083288881d934002162aa46;0.7;WEIGHT;6;89.0;1;;89.0;6095cb611930370021e94d8e
6095cb6c1930370021e94daf;5f8cde4348de890021a6827c;5f8cde4348de890021a68280;0.5;WEIGHT;4;39.95;1;;39.95;6095cb6c1930370021e94db0
6095cbf51930370021e94fb4;5f90c7ea5418a50021049b32;5f90c7ea5418a50021049b34;1;QUANTITY;1;46.36;2;;92.72;6095cbf51930370021e94fb8
6095cfc01930370021e9584a;5f6bad8d455f7d0021af76fb;5f6bad8d455f7d0021af76ff;1.3;WEIGHT;10;105.0;1;;105.0;6095ca9a1930370021e94b64
6095d20b1930370021e95b86;607b983ccf718c0021ab54ad;607b983ccf718c0021ab54b1;1.3;WEIGHT;10;189.0;1;;189.0;6095d20b1930370021e95b87
6095d6ab1930370021e9603d;5fa9da13ce72020021787502;5fa9da13ce72020021787506;1;QUANTITY;10;114.9;1;;114.9;6095d6ab1930370021e9603e
6095da791930370021e9680d;5f6ba943455f7d0021af758f;5f6ba943455f7d0021af7593;0.5;WEIGHT;10;65.0;1;;65.0;6095da791930370021e9680e
6095db071930370021e96992;5f6b8324455f7d0021af7077;5fa9bbf1ce72020021780a88;0.5;WEIGHT;6;44.9;1;;44.9;6095da791930370021e9680e
6095e35e1930370021e98ceb;5f909dbb5418a50021041f58;5f909dbb5418a50021041f5a;1;QUANTITY;1;23.12;2;;46.24;6095e35e1930370021e98cec
6095e4031930370021e9907d;5fbd430a92c86d0021e8dea3;5fbd430a92c86d0021e8dea7;0.5;WEIGHT;15;59.9;1;;59.9;6095e4031930370021e99081
6095ec13d2eba5002104fbf7;5fb831532513e10021a008b4;5fb831532513e10021a008b6;1.3;WEIGHT;6;80.0;1;;80.0;6095ec13d2eba5002104fbf8
6095ec2ad2eba5002104fd07;5f6b83a2455f7d0021af7083;5fa9bc67ce72020021780b46;0.5;WEIGHT;6;34.9;1;;34.9;6095ec2ad2eba5002104fd08
6095ed7ed2eba50021050055;5fac12e54d36ff0021e405bb;5fac12e54d36ff0021e405bd;1;QUANTITY;8;120.0;1;;120.0;6095ed7ed2eba50021050056
6095edc2d2eba500210500ad;5fb831532513e10021a008b4;5feb40b3bce0f700210da107;1.8;WEIGHT;10;120.0;1;;120.0;6095edc2d2eba500210500ae
6095ef12d2eba500210503e6;5f6ba231455f7d0021af7425;5f6ba231455f7d0021af7427;1;WEIGHT;10;80.0;1;;80.0;6095ef12d2eba500210503e7
6095ef5ed2eba5002105043c;5f8cdc2948de890021a680e9;5f8cdc2948de890021a680ef;1.53;WEIGHT;15;112.35;1;;112.35;6095ef5ed2eba5002105043d
6095f471d2eba50021050de2;607b983ccf718c0021ab54ad;607b983ccf718c0021ab54b0;0.88;WEIGHT;6;119.0;1;;119.0;6095f471d2eba50021050de3
60960018d2eba50021051d74;5fa9d942ce720200217873fa;5fa9d942ce720200217873fe;1;QUANTITY;5;59.9;1;;59.9;6095ff95d2eba50021051ce8
609600d3d2eba50021051e3b;5ff3a5ca7bebbf0021b49fc3;5ff3a5ca7bebbf0021b49fc5;1;WEIGHT;10;70.0;1;;70.0;609600d3d2eba50021051e3c
60961190d2eba50021052efc;5f7f7f9f175d2600229865fa;5f7f7f9f175d2600229865fe;1.5;WEIGHT;10;85.0;1;Boa noite, gostaria de saber se tem como ser feito a retirada do bolo?;85.0;60961190d2eba50021052efd
60961af8d2eba500210533df;5fbd4f9f92c86d0021e963f5;5fbd4f9f92c86d0021e963f9;1;QUANTITY;10;114.9;1;;114.9;60961af8d2eba500210533e0
6096395dd2eba5002105488c;60876edbe072cc00214e63c2;60876edbe072cc00214e63c6;10;QUANTITY;3;42.0;1;;42.0;6096395dd2eba5002105488d
60966b0bd2eba50021057508;5f6b83a2455f7d0021af7083;5fa9bc67ce72020021780b46;0.5;WEIGHT;6;34.9;1;;34.9;60966a50d2eba50021057144
609693c4d2eba5002105d526;6086e652ce1e77002148abc6;6086e652ce1e77002148abc8;0.18;WEIGHT;2;104.9;1;;104.9;609693c4d2eba5002105d527
60969485d2eba5002105d610;5f64207cb47ff9002108662c;5f6928811159b900219f5b10;1;WEIGHT;6;89.0;1;;89.0;60969485d2eba5002105d611
6096950ad2eba5002105d70f;5f89cdac02881e002163bb18;5f89cdac02881e002163bb1f;1;WEIGHT;10;72.0;1;;72.0;6096950ad2eba5002105d710
60969590d2eba5002105d780;5f8e3b38002de60021d0d552;5f8e3b38002de60021d0d554;1;QUANTITY;1;58.0;1;;58.0;60969590d2eba5002105d781
60969abdd2eba5002105e684;5ff5d6ce235de400217675ff;5ff5d6ce235de40021767604;5;QUANTITY;5;98.4;1;"""Sabores docinhos: tradicional, ninho, paçoca e bicho de pé.  Se puder, adicionar a seguinte mensagem: """"Feliz aniversário, Dalva! Sabemos que o seu melhor presente logo estará contigo. Deus abençoe.  Um grande beijo, Angela, Nicola, Sandra, Piri, Mércia, Carol e Vitor <3""";98.4;60969a98d2eba5002105e59f
60969ae0d2eba5002105e6e5;5ff5d6ce235de400217675ff;5ff5d6ce235de40021767604;5;QUANTITY;5;98.4;1;"""Sabores docinhos: tradicional, ninho, paçoca e bicho de pé.  Se puder, adicionar a seguinte mensagem: """"Feliz aniversário, Dalva! Sabemos que o seu melhor presente logo estará contigo. Deus abençoe.  Um grande beijo, Angela, Nicola, Sandra, Piri, Mércia, Carol e Vitor <3""";98.4;60969ae0d2eba5002105e6e6
60969da7d2eba5002105f352;5f8e3a2e002de60021d0d3bd;5f8e3a2e002de60021d0d3c2;25;QUANTITY;5;37.5;1;;37.5;60969da7d2eba5002105f356
6096abf1d2eba500210680cc;5f641fbcb47ff900210865de;5f6924851159b900219f5a6a;0.7;WEIGHT;6;89.0;1;;89.0;6096abf1d2eba500210680cd
6096ac42d2eba5002106815e;6029c7d31a532e00217927d8;6029c7d31a532e00217927db;1;WEIGHT;10;70.0;1;;70.0;6096ac42d2eba50021068162
6096ac83d2eba500210681e8;5f75336b628fd2002198a07e;5f75336b628fd2002198a080;1;QUANTITY;12;27.5;1;;27.5;6096ac83d2eba500210681e9
6096af8ed2eba500210688bd;5f6419efb47ff90021086592;6083288881d934002162aa46;0.7;WEIGHT;6;89.0;1;;89.0;6096af8ed2eba500210688be
6096b012d2eba5002106899e;5f6b885d455f7d0021af710b;5f6b885d455f7d0021af710d;1;WEIGHT;10;85.0;1;;85.0;6096b012d2eba5002106899f
6096b0b3d2eba50021068c9c;602eab5c9d4d490021deabec;602eab5c9d4d490021deabee;1;QUANTITY;1;14.0;1;;14.0;6096b012d2eba5002106899f
6096c41fd2eba5002106d64a;5f762dd76ab32d0021e8c2da;5f762dd76ab32d0021e8c2e1;0.8;WEIGHT;4;65.0;1;;65.0;6096c41fd2eba5002106d64b
6096d541d2eba5002106f651;5f762b9d6ab32d0021e8c289;5f762b9d6ab32d0021e8c28d;1.5;WEIGHT;10;85.0;1;;85.0;6096d541d2eba5002106f652
6096d92cd2eba5002107006a;5f6b8324455f7d0021af7077;5fa9bbf1ce72020021780a88;0.5;WEIGHT;6;44.9;2;;89.8;6096d92cd2eba5002107006b
6096e4bcd2eba50021072167;5fad60f62929b6002119b65f;5fad60f62929b6002119b663;1;QUANTITY;10;114.9;1;;114.9;609579d41930370021e81cdc
6096e9bfd2eba500210728ee;5f64207cb47ff9002108662c;5f6928811159b900219f5b10;1;WEIGHT;6;89.0;1;;89.0;6096e9bfd2eba500210728ef
6096f972d2eba50021076a0c;5f762b9d6ab32d0021e8c289;5f762b9d6ab32d0021e8c28d;1.5;WEIGHT;10;85.0;1;;85.0;6096f972d2eba50021076a0d
6096f9aed2eba50021076a6e;5f90bffb5418a500210488ca;5f90bffb5418a500210488cc;1;QUANTITY;1;34.74;1;;34.74;6096f9aed2eba50021076a6f
6096fa6cd2eba50021076c45;608c4f9ee8cdce0021ad7f4d;608c4f9ee8cdce0021ad7f4f;1;QUANTITY;1;34.74;1;;34.74;6096fa59d2eba50021076c33
6096fa82d2eba50021076c5e;5f90af8b5418a500210461bb;5f90af8b5418a500210461bd;1;QUANTITY;1;9.18;1;;9.18;6096fa59d2eba50021076c33
609700e3d2eba50021077590;5f6ba943455f7d0021af758f;5f6ba943455f7d0021af7592;1;WEIGHT;15;105.0;1;;105.0;609700e3d2eba50021077591
60970ec7d2eba500210793f2;5fe0f4be4e128700219ae7d0;6039531dfa056600218cb724;1;WEIGHT;6;90.0;2;;180.0;60970ec7d2eba500210793f3
60970f7cd2eba5002107956e;5f6ba781455f7d0021af750f;5f6ba781455f7d0021af7511;1;WEIGHT;10;85.0;1;;85.0;60970f7cd2eba5002107956f
609711bed2eba50021079883;5f8de3c248de890021a7b9f3;5f8de3c248de890021a7b9f5;1;WEIGHT;8;75.0;1;;75.0;609711bed2eba50021079884
60971516d2eba5002107a353;5f6bb42c455f7d0021af7823;5f6bb42c455f7d0021af7825;0.9;WEIGHT;10;75.0;1;;75.0;60971516d2eba5002107a354
60971571d2eba5002107a487;5f6b9a8a455f7d0021af71ef;5f6b9a8a455f7d0021af71f1;1;WEIGHT;10;80.0;1;;80.0;60971516d2eba5002107a354
60971cbbd2eba5002107b1e4;5ff3a5ca7bebbf0021b49fc3;5ff3a5ca7bebbf0021b49fc5;1;WEIGHT;10;70.0;1;;70.0;60971cbbd2eba5002107b1e5
60972264d2eba5002107bf28;5fbd89055da74a0021e5b764;5fbd89055da74a0021e5b76a;1.5;WEIGHT;15;140.0;1;;140.0;60972264d2eba5002107bf2c
609726c1d2eba5002107ce2a;6082d06381d93400216177a7;6082d06381d93400216177a9;1.5;WEIGHT;6;150.0;1;;40.0;609726c1d2eba5002107ce2b
6097284cd2eba5002107d3c2;5fc11f1a9ce0e20021fc7799;5fc11f1a9ce0e20021fc779c;1;QUANTITY;1;4.5;1;;4.5;60972836d2eba5002107d378
6097299ad2eba5002107d7fc;605756e35bebd80021e1b216;605756e35bebd80021e1b218;1;QUANTITY;2;22.0;1;;22.0;6097299ad2eba5002107d800
609729ebd2eba5002107d855;5fc11f1a9ce0e20021fc7799;5fc11f1a9ce0e20021fc779c;1;QUANTITY;1;4.5;2;;9.0;609729ebd2eba5002107d85a
60972b7cd2eba5002107dac2;5fac09ba4d36ff0021e3ef1c;5fac09ba4d36ff0021e3ef1e;1;QUANTITY;8;110.0;1;;110.0;60972b7cd2eba5002107dac3
60973873d2eba50021080250;5fa97f37345ef200210c8059;5fa97f37345ef200210c805b;1;WEIGHT;8;90.0;1;;90.0;60973873d2eba50021080251
609756804289000021389d0d;5f641e88b47ff900210865ac;5f692250805b01002172a2d0;1.2;WEIGHT;10;189.0;1;;189.0;609756804289000021389d0e
60975cf0428900002138a24d;5f6bf898455f7d0021af7c93;5f6bf898455f7d0021af7c95;1;QUANTITY;8;100.7;1;;100.7;60975cf0428900002138a24e
609762e5428900002138a7c0;5f8cdc2948de890021a680e9;5f8cdc2948de890021a680ed;0.5;WEIGHT;4;37.45;1;;37.45;609762e5428900002138a7c1
6097da5942890000213921ce;60799019ba1871002127e209;60799019ba1871002127e210;1.5;WEIGHT;10;120.0;1;;120.0;6097da5942890000213921cf
6097dafa428900002139232b;5f6b890f455f7d0021af713b;5f6b890f455f7d0021af713d;1;WEIGHT;10;100.0;1;;100.0;6097dafb428900002139232c
6097fa1f428900002139623d;5fadbe042929b600211b6793;5fadbe042929b600211b6797;1;QUANTITY;5;59.9;1;;59.9;6097fa1f428900002139623e
6098018e4289000021396b66;5f8ddf9a48de890021a7ae4e;5f8ddf9a48de890021a7ae51;1;WEIGHT;8;70.0;1;;70.0;6098018e4289000021396b67
60980af24289000021397259;5f64203cb47ff900210865fe;5f69250a1159b900219f5aa2;0.7;WEIGHT;6;89.0;1;;89.0;60980af2428900002139725a
60981d9f4289000021398706;607e468bde4292002135c1f0;607e468bde4292002135c1f3;0.5;WEIGHT;12;40.1;1;;40.1;60981d9f4289000021398707
60981de64289000021398727;607e450ede4292002135c08d;607e450ede4292002135c08f;0.3;WEIGHT;6;30.0;1;;30.0;60981d9f4289000021398707
609820184289000021398a0b;5fd39ba25317d40021782aed;5fd39ba25317d40021782aef;1;WEIGHT;8;60.0;1;;60.0;609820184289000021398a0c
60982a084289000021399a5f;5f6b8324455f7d0021af7077;5fa9bbf1ce72020021780a88;0.5;WEIGHT;6;44.9;2;;89.8;60982a084289000021399a60
60982e52428900002139a240;5f6b8324455f7d0021af7077;5f6b8324455f7d0021af7079;1;WEIGHT;10;80.0;1;;80.0;60982d744289000021399d54
60986f4b42890000213a0437;5f8cde4348de890021a6827c;5f8cde4348de890021a68281;1;WEIGHT;10;79.9;1;;129.9;60986f4b42890000213a0438
6098700842890000213a05d4;5f68e803805b010021729a33;6071ff046f5ebb0021c91e9b;0.7;WEIGHT;5;86.0;1;;86.0;6098700842890000213a05d5
60987dc742890000213a1f96;5f6ba231455f7d0021af7425;5f6ba231455f7d0021af7427;1;WEIGHT;10;80.0;1;;80.0;60987dc742890000213a1f97
60988b0742890000213a4daf;5f68a0e5805b010021729655;5f68a0e5805b01002172965d;1.5;WEIGHT;15;98.0;1;;98.0;60988b0742890000213a4db0
6098b25c402cb800211e7f00;5f6b8324455f7d0021af7077;5fa9bbf1ce72020021780a88;0.5;WEIGHT;6;44.9;1;;44.9;6098b25d402cb800211e7f01
60993001402cb800211ef64c;60992051402cb800211ed87d;60992051402cb800211ed87f;1.5;WEIGHT;10;1.0;1;;1.0;60993001402cb800211ef64d
609932fa402cb800211efe14;6099212a402cb800211ed908;6099212a402cb800211ed90a;1.5;WEIGHT;10;1.0;1;;1.0;60993001402cb800211ef64d
60993312402cb800211efe27;6099218b402cb800211ed975;6099218b402cb800211ed977;0.6;WEIGHT;6;1.0;1;;1.0;60993001402cb800211ef64d
609933bc402cb800211eff1d;5ff8c965f0a0b100217e50ac;5ff8c965f0a0b100217e50ae;1;QUANTITY;1;15.0;2;;30.0;609933bc402cb800211eff1e
609933e3402cb800211f0183;60350527c463af002151d66f;60350527c463af002151d671;8;QUANTITY;1;50.0;1;;50.0;609933e3402cb800211f0187
60993786402cb800211f1d59;6095938b1930370021e8947f;6095938b1930370021e89481;1.5;WEIGHT;10;1.0;1;;1.0;60993786402cb800211f1d5a
609937a2402cb800211f1d71;609594631930370021e89974;609594631930370021e89976;1.5;WEIGHT;10;1.0;1;;1.0;60993786402cb800211f1d5a
609937ae402cb800211f1d99;609594c31930370021e89afe;609594c31930370021e89b00;0.6;WEIGHT;6;1.0;1;;1.0;60993786402cb800211f1d5a
6099388b402cb800211f1e6b;609524e61930370021e614b3;609524e61930370021e614b5;1.5;WEIGHT;10;1.0;1;;1.0;6099388b402cb800211f1e6c
60993899402cb800211f1e9a;6095263c1930370021e615d5;6095263c1930370021e615d7;1.5;WEIGHT;10;1.0;1;;1.0;6099388b402cb800211f1e6c
609938ae402cb800211f1ed3;609527bc1930370021e61863;609527bc1930370021e61865;0.6;WEIGHT;6;1.0;1;;1.0;6099388b402cb800211f1e6c
6099392d402cb800211f209e;60945fa3f10a4100211661f7;60945fa3f10a4100211661f9;1.5;WEIGHT;10;1.0;1;;1.0;6099392d402cb800211f209f
6099393e402cb800211f2104;6094617af10a410021166598;6094617af10a41002116659a;0.6;WEIGHT;8;1.0;1;;1.0;6099392d402cb800211f209f
60993948402cb800211f2148;60958be31930370021e8755e;60958be31930370021e87560;1.5;WEIGHT;10;1.0;1;;1.0;6099392d402cb800211f209f
6099408f402cb800211f6471;5f7f8302175d260022986800;5f7f8302175d260022986804;1.3;WEIGHT;8;75.0;1;;75.0;6099408f402cb800211f6472
609942d3402cb800211f6829;5fff5f1371b9b600216c62c5;5fff5f1371b9b600216c62c7;1;QUANTITY;1;7.0;1;;7.0;609942d3402cb800211f682a
60995219402cb800211f7e5a;5fb81ad02513e100219f2fa2;5fb81ad02513e100219f2fa4;1;QUANTITY;5;50.0;1;;50.0;6099521a402cb800211f7e5e
60995939402cb800211f865e;5f6b862c455f7d0021af70c5;5f6b862c455f7d0021af70c7;1;WEIGHT;10;85.0;1;;85.0;60995939402cb800211f865f
6099649d402cb800211f9cac;5f907dd85418a5002103c49b;5f907dd85418a5002103c49e;0.93;WEIGHT;6;50.0;1;;50.0;6099649d402cb800211f9cad
609977b6402cb800211fd3a1;5f74e0f5628fd200219875a3;5f74e0f5628fd200219875a8;0.35;WEIGHT;4;45.0;1;;45.0;609977b6402cb800211fd3a2
609985ae402cb800211fee09;5f6419efb47ff90021086592;6083288881d934002162aa46;0.7;WEIGHT;6;89.0;1;;89.0;609985ae402cb800211fee0a
60998a10402cb80021203244;5fe0f5cf4e128700219aeb99;60395344fa056600218cb7a8;1;WEIGHT;6;90.0;1;;90.0;60998a10402cb80021203245
60998b2b402cb80021203390;604c97593fa7940021e9cc8c;604c97593fa7940021e9cc8e;1.8;WEIGHT;10;95.0;1;;95.0;60998b2b402cb80021203391
60998fcd402cb80021203a1d;5f8cb83717f3b300213517eb;5f8cb83717f3b300213517f5;0.5;WEIGHT;4;34.95;1;;34.95;60998fcd402cb80021203a1e
60999b48402cb80021204e4f;5f73c717a2a8da00217f0624;5f73c717a2a8da00217f0627;1.2;WEIGHT;12;92.0;1;;92.0;60999b48402cb80021204e50
6099a0d3402cb800212059d9;5f9707a644751000212b5e0f;5f9707a644751000212b5e11;1;QUANTITY;10;65.0;1;;65.0;6099a0d3402cb800212059da
6099add9402cb80021206ee2;5f6419efb47ff90021086592;6083288881d934002162aa47;1.2;WEIGHT;10;139.0;1;;139.0;6099add9402cb80021206ee3
6099b91b402cb80021207e83;5f6b86bd455f7d0021af70db;5f74d4ae628fd20021986cf7;2;WEIGHT;20;150.0;1;;150.0;6099b91b402cb80021207e84
6099bde5402cb800212093e8;60719eab6f5ebb0021c8b2d6;60719eab6f5ebb0021c8b2da;1;QUANTITY;1;19.9;1;;19.9;6099bde5402cb800212093e9
6099c0a5402cb800212098aa;5f8fbeae5418a5002102c2e0;5f8fbeae5418a5002102c2e3;1;QUANTITY;12;150.0;1;;150.0;6099c0a5402cb800212098ab
6099c643402cb8002120a1d1;5fbe84295da74a0021eab947;5fbe84295da74a0021eab94b;1;QUANTITY;5;59.9;2;;119.8;6099c643402cb8002120a1d2
6099d807402cb8002120df23;5f6e5b808c135d00214d321d;5f74ec1b628fd200219889fa;1;QUANTITY;4;31.9;1;;31.9;6099d807402cb8002120df24
6099d845402cb8002120df95;608318e181d9340021627950;608318e181d9340021627952;1;QUANTITY;1;50.0;1;;50.0;6099d845402cb8002120df96
6099d889402cb8002120dff3;5f9c00a3cda2cf0021cb5f87;5f9c00a3cda2cf0021cb5f89;1;QUANTITY;10;114.9;1;;114.9;6099d889402cb8002120dff4
6099e172402cb8002120f3b7;5f639c6eb47ff9002108636a;5f639c6eb47ff9002108636e;1;WEIGHT;6;42.9;1;;46.5;6099e172402cb8002120f3b8
6099e93e98e30f00221383f6;5f6e5e0a8c135d00214d3349;5f74ecfe628fd20021988be9;1;QUANTITY;4;26.5;1;;26.5;6099e93e98e30f00221383f7
6099e96e98e30f0022138419;5f6e5c638c135d00214d324f;5f6e5c638c135d00214d3251;1;QUANTITY;5;32.0;1;;32.0;6099e96e98e30f002213841d
6099e9d498e30f002213847b;5f6e5b808c135d00214d321d;5f74ec1b628fd200219889fa;1;QUANTITY;4;31.9;1;;31.9;6099e96e98e30f002213841d
6099ea0d98e30f00221384a6;5f6b8324455f7d0021af7077;5fa9bbf1ce72020021780a88;0.5;WEIGHT;6;44.9;1;;44.9;6099ea0d98e30f00221384a7
6099ff0498e30f0022139117;5f637ee0b47ff9002108632d;5f637ee0b47ff90021086334;0.6;WEIGHT;5;60.0;1;;60.0;6099ff0498e30f0022139118
609a10af98e30f00221397c2;5f90b3ff5418a500210468ad;5f90b3ff5418a500210468b2;1;QUANTITY;12;162.0;1;;162.0;609a10af98e30f00221397c3
609a33d998e30f002213a761;5faa051ece7202002178ee42;5faa051ece7202002178ee45;0.5;WEIGHT;4;30.0;1;;30.0;609a33d998e30f002213a762
609a354898e30f002213a908;602699e1fa58a50021d7b54d;602699e1fa58a50021d7b54f;0.9;WEIGHT;10;70.0;1;;70.0;609a354898e30f002213a909
609a36a198e30f002213aa59;6087a18e2aeb8a0021a1bdf9;6087a18e2aeb8a0021a1bdfb;1;WEIGHT;6;120.0;1;;120.0;609a36a198e30f002213aa5a
609a6f4898e30f002213df2a;6033b17b701b860021702fb9;6033b17b701b860021702fbb;1;QUANTITY;8;50.0;1;;50.0;609a6f4898e30f002213df2b
609a76db98e30f002213e8cc;5ffcac04c59017002158d03f;5ffcac04c59017002158d041;0.62;WEIGHT;6;36.0;1;;36.0;609a76db98e30f002213e8cd
609a7dd398e30f002213fa3e;5fb825cd2513e100219f7bcd;5fb825cd2513e100219f7bd0;1;WEIGHT;8;60.0;1;;60.0;609a7dd398e30f002213fa3f
609a804f98e30f002213ff28;5f749fbc628fd200219857e2;5f749fbc628fd200219857ea;1.5;WEIGHT;15;89.0;1;;89.0;609a804f98e30f002213ff2c
609a8d6b98e30f0022143b17;5f6b862c455f7d0021af70c5;5f74d458628fd20021986cc9;2;WEIGHT;20;170.0;1;;170.0;609a8d6b98e30f0022143b1b
609a923398e30f0022144b4e;5f90d855958ea60021997771;5f90d855958ea60021997773;1;QUANTITY;15;78.0;1;;78.0;609a923398e30f0022144b4f
609a95ad98e30f0022145bc8;5fd6791adf01d50021491f4e;5fd6791adf01d50021491f50;1;WEIGHT;10;45.0;1;;45.0;609a95ad98e30f0022145bc9
609a966d98e30f0022146026;607e47bade4292002135c35a;607e47bade4292002135c35d;0.25;WEIGHT;6;21.0;1;3 beijinhos, 3 pistache;21.0;609a966d98e30f0022146027
609a977a98e30f0022146544;5f62924c39bc920021e3d337;5f62924c39bc920021e3d339;1;QUANTITY;1;23.12;5;;115.6;609a977a98e30f0022146545
609aa46b98e30f0022148c2c;5f6b862c455f7d0021af70c5;5f74d458628fd20021986cc9;2;WEIGHT;20;170.0;1;;170.0;609aa46b98e30f0022148c2d
609aad2e98e30f002214a38b;6081d5a14fe1a60021ccdc2f;6081d5a14fe1a60021ccdc32;1;WEIGHT;10;65.0;1;;65.0;609aad2e98e30f002214a38c
609aaffb98e30f002214a53a;5f6ba231455f7d0021af7425;5f6ba231455f7d0021af7427;1;WEIGHT;10;80.0;1;;80.0;609aaffb98e30f002214a53b
609ab37198e30f002214aaa1;5f6b86bd455f7d0021af70db;5f6b86bd455f7d0021af70dd;1;WEIGHT;10;80.0;1;;80.0;609ab34998e30f002214aa6f
609ab55798e30f002214c1c7;5f6b83a2455f7d0021af7083;5f6b83a2455f7d0021af7085;1;WEIGHT;10;80.0;1;;80.0;609ab55798e30f002214c1c8
609ac1b098e30f002214e7f8;5f987ac35f7a4a0021a12e9c;5f987ac35f7a4a0021a12e9e;1;QUANTITY;12;27.5;1;;27.5;609ac1b098e30f002214e7f9
609ac3de98e30f002214f049;608734cde072cc00214d5bec;60873a8ce072cc00214d71bc;10;QUANTITY;10;144.0;1;;144.0;609ac3de98e30f002214f04a
609ac7d398e30f002214fde9;5f6b85d4455f7d0021af70b1;5f6b85d4455f7d0021af70b3;1;WEIGHT;10;85.0;1;;85.0;609ac7d398e30f002214fdea
609ad11298e30f00221516a2;5f6ba881455f7d0021af754f;5f6ba881455f7d0021af7551;1.2;WEIGHT;10;105.0;1;;105.0;609ad11298e30f00221516a3
609ad24098e30f0022151953;6084839d4ca51b00218f913f;6084839d4ca51b00218f9141;1;QUANTITY;1;3.5;1;10;3.5;609ad24098e30f0022151954
609adfb798e30f00221535a7;5fa9d27fce72020021785dc4;5fa9d27fce72020021785dc8;1;QUANTITY;10;114.9;1;;114.9;609adfb798e30f00221535a8
609ae14e98e30f002215393c;5f9b37f1a312270021e359fa;5f9b37f1a312270021e359fe;1;WEIGHT;6;59.9;1;;59.9;609ae14e98e30f002215393d
609aebef98e30f0022156180;6081c253467f6900222859cb;6081c253467f6900222859ce;1;QUANTITY;10;25.0;1;;25.0;609aebef98e30f0022156184
609af24498e30f00221574dc;5f641fbcb47ff900210865de;5f6924851159b900219f5a6a;0.7;WEIGHT;6;89.0;1;;89.0;609af24498e30f00221574dd
609af2a398e30f002215759f;5fb825cd2513e100219f7bcd;5fb825cd2513e100219f7bd0;1;WEIGHT;8;60.0;1;;60.0;609af2a398e30f00221575a0
609af4ac98e30f0022157759;5f907dd85418a5002103c49b;5f907dd85418a5002103c49e;0.93;WEIGHT;6;50.0;1;;50.0;609af4ac98e30f002215775a
609b064598e30f0022159c4f;5f6cdc9ec9daae00215319d6;608f0a6ae2aaf300210ba1f4;1.5;WEIGHT;12;90.0;1;;90.0;609b064598e30f0022159c50
609b069e98e30f0022159c93;5fa314c5d6424400219af708;5fa314c5d6424400219af70a;1;WEIGHT;10;113.0;1;;113.0;609b069e98e30f0022159c94
609b1e7398e30f002215bc58;5f8cde4348de890021a6827c;5f8cde4348de890021a68280;0.5;WEIGHT;4;39.95;1;;39.95;609b1e7398e30f002215bc5b
609b1f1798e30f002215bce4;5f8e3a2e002de60021d0d3bd;5f8e3a2e002de60021d0d3c1;15;QUANTITY;3;22.5;1;;22.5;609b1e7398e30f002215bc5b
609b1fb098e30f002215bffb;5f6a1e02f309620021ca2808;5f6a1e02f309620021ca280e;2;WEIGHT;12;120.0;1;;151.9;609b1fb098e30f002215bffc
609b34e698e30f002216038e;5f8cdd3648de890021a6814e;5f8cdd3648de890021a68152;0.5;WEIGHT;4;34.95;1;;34.95;609b34e698e30f002216038f
609b38bf98e30f002216094a;5f90ce6f958ea60021996762;5f90ce6f958ea60021996764;1;QUANTITY;3;34.74;1;;34.74;609b38bf98e30f002216094b
609b38df98e30f0022160981;5f90cffd958ea60021996954;5f90cffd958ea60021996956;1;QUANTITY;3;52.17;1;;52.17;609b38e098e30f0022160984
609b392e98e30f0022160a32;5f90cc37958ea60021996272;5f90cc37958ea60021996274;1;QUANTITY;6;46.36;1;;46.36;609b38e098e30f0022160984
609b398b98e30f0022160abb;5f6cec20c9daae0021531ad3;5f6cec20c9daae0021531ad8;1;WEIGHT;10;185.0;1;;185.0;609b398b98e30f0022160abf
609b39b498e30f0022160af2;608797d52aeb8a0021a1b707;608797d52aeb8a0021a1b709;1;QUANTITY;10;106.0;1;;106.0;609b39b498e30f0022160af7
609bc8b81db4af0021519459;5fb97e2bf426480021d5b256;5fb97e2bf426480021d5b25d;1.5;WEIGHT;10;169.9;1;;169.9;609bc8b81db4af002151945a
