id_cupons;pode_usar_outros_codigos;limite_custo;data_fim;cupom_codigo;entrega_free;valido_somente_novos_clientes;valor_minimo;data_inicio;status;tipo;quem_paga_cupom;dias_duracao;novos_clientes_adquiridos;qtde_uso;valor_total_uso;percentagem;valor_fixo;limite_uso_por_cpf;limite_uso
608af51c82095f00216fccfb;false;;2021-04-30 03:00:00;cupomdalime;true;false;50;2021-04-29 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-1;;;;;15.0;;
608af7aa82095f00216fda10;false;;2021-05-15 03:00:00;vdb-rbs;false;false;70;2021-04-29 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-16;;;;;30.0;;
608aff9382095f00216ff8ad;false;;2021-04-30 03:00:00;cupomdoklais;true;false;50;2021-04-29 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-1;;;;;15.0;;
608b0ab582095f0021702974;false;;;100ANOSVDB;true;false;;2021-04-29 03:00:00;ACTIVE;PERCENT_DISCOUNT;PLATFORM;;;;;15;;;10000
608b126982095f0021705409;false;;2021-04-30 03:00:00;cupomdocarloshenrique;true;false;50;2021-04-29 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-1;;;;;15.0;;
608b1e6f82095f00217077fe;false;;2021-05-30 03:00:00;cupomdaroseli01;true;false;50;2021-04-30 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-30;;1;31.37;;15.0;;
608b250782095f002170a0ca;false;;2021-04-30 03:00:00;cupomdaturquoise;true;false;50;2021-04-29 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-1;;;;;15.0;;
608bfbece8cdce0021ac79e1;false;;2021-04-30 03:00:00;cupomdaheloisa01;true;false;50;2021-04-30 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;0;;;;;15.0;;
608bfdc6e8cdce0021ac8023;false;;2021-04-30 03:00:00;cupomdamariaangelica;true;false;50;2021-04-30 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;0;;;;;15.0;;
608c0ce3e8cdce0021acab5a;false;;2021-04-30 03:00:00;geisatavares;true;false;50;2021-04-30 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;0;;;;;15.0;;
608c1ff0e8cdce0021ad07dd;false;;2021-05-31 03:00:00;VDB-MAR-30;false;false;80;2021-04-30 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-31;1;4;120.0;;30.0;;
608c4073e8cdce0021ad4bfc;false;;2021-05-02 03:00:00;vdbsaudades05;false;false;70;2021-04-30 03:00:00;ACTIVE;PERCENT_DISCOUNT;PLATFORM;-2;4;13;545.12;40;;;
608c4665e8cdce0021ad5de1;false;;2021-05-30 03:00:00;CUPOMDAFABI;true;false;50;2021-04-30 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-30;;;;;15.0;;
608c490ce8cdce0021ad6c17;false;;2021-05-31 03:00:00;CUPOMDAFABIDUARTE;true;false;50;2021-04-30 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-31;;;;;15.0;;
608c6340e8cdce0021adcbab;false;;;CUPOM-REIGNITE;false;false;;2021-04-30 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;;1;2;50.730000000000004;;20.0;;
608c71cbe8cdce0021ae27a2;false;199;2022-04-30 03:00:00;valecompra-rp01;false;false;;2021-04-30 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-365;;1;199.0;;199.0;1;1
608ff17fe220cf0021d88eb3;false;69;2022-06-03 03:00:00;valecompra-ku01;false;false;;2021-05-03 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-396;;;;;69.0;1;1
609067b8e220cf0021da5a6b;false;;2021-05-29 03:00:00;cupomdomarco;true;false;50;2021-05-03 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-26;;;;;15.0;;
60917b70ab1779002126979c;false;;2021-05-15 03:00:00;vdb-ateliermiss;false;false;70;2021-04-29 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-16;;;;;30.0;;
60917c12ab1779002126993d;false;;2021-05-15 03:00:00;vdb-titi;false;false;70;2021-04-29 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-16;;;;;30.0;;
6091967bab17790021270fd0;false;;;maevdb;true;false;20;;ACTIVE;PERCENT_DISCOUNT;PLATFORM;;;;;10;;;
6092982504aa8f00215c0673;false;;2021-09-16 03:00:00;cupomdogabriel01;true;false;70;2021-05-05 03:00:00;ACTIVE;PERCENT_DISCOUNT;PLATFORM;-134;1;1;102.51;40;;;
609299d404aa8f00215c0937;false;;2021-05-09 03:00:00;mariajose;true;false;50;2021-05-05 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-4;;;;;15.0;;
6092d6dd04aa8f00215d0f04;false;;2021-05-31 03:00:00;vdbatendimento ;true;false;50;2021-05-05 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-26;;;;;15.0;;
6093003304aa8f00215dea8c;false;;2021-05-10 03:00:00;MAE15;true;false;80;2021-05-05 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-5;;2;15.0;;15.0;;
60942cb1f10a41002115cc6a;false;;;vemdekit;false;true;;2021-05-06 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;;;;;;15.0;;
60952f6a1930370021e62a4c;false;;2021-05-10 03:00:00;vdb40-EX;false;false;90;2021-05-07 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-3;5;10;360.0;;40.0;;
6095595a1930370021e73afb;false;;2021-05-11 03:00:00;vdbmae40;false;false;90;2021-05-07 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-4;3;13;480.0;;40.0;;
60999d68402cb8002120516b;false;;2021-05-16 03:00:00;vdb15;false;false;50;2021-05-10 03:00:00;ACTIVE;PERCENT_DISCOUNT;PLATFORM;-6;25;44;477.36;15;;;
609a8ee498e30f0022144091;false;;2021-05-12 03:00:00;quero30;false;false;100;2021-05-11 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-1;;;;;30.0;;
609acbc398e30f0022150c0a;false;;2021-05-16 03:00:00;vdb-sweet10;false;false;70;2021-05-11 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-5;1;1;30.0;;30.0;;
609d399ab5b8940021775d14;false;;2021-05-19 03:00:00;felipearantes;true;false;50;2021-05-13 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-6;1;1;30.91;;15.0;;
609e845c4e2c41002113792d;false;;2021-05-17 03:00:00;frio-vdb;true;false;;2021-05-14 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-3;1;4;48.32;;;;
609e92014e2c41002113d613;false;;2021-05-16 03:00:00;dom-vdb;false;false;200;2021-05-15 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-1;;;;;100.0;;
60a25fd16c973600211b141b;false;69;2022-05-17 03:00:00;valecompra-fc01;false;false;;2021-05-17 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-365;;1;69.0;;69.0;1;1
60a2990e6c973600211b94d8;false;;2021-05-21 03:00:00;segunda15;false;false;;2021-05-17 03:00:00;ACTIVE;PERCENT_DISCOUNT;PLATFORM;-4;4;6;116.38999999999999;15;;;
60a2c75b6c973600211c25e3;false;;2021-05-19 03:00:00;orgulho;true;false;;2021-05-17 03:00:00;ACTIVE;PERCENT_DISCOUNT;PLATFORM;-2;7;14;502.38;17;;;
60a2e3206c973600211c722e;false;;2021-06-13 03:00:00;promo15-EX;false;false;30;2021-05-17 03:00:00;ACTIVE;PERCENT_DISCOUNT;PLATFORM;-27;4;9;56.81;15;;;
60a2e3b16c973600211c7319;false;;2021-06-13 03:00:00;promo20-EX;false;false;60;2021-05-17 03:00:00;ACTIVE;PERCENT_DISCOUNT;PLATFORM;-27;;3;50.980000000000004;20;;;
60a2e4266c973600211c7468;false;;2021-06-13 03:00:00;promo25-EX;false;false;90;2021-05-17 03:00:00;ACTIVE;PERCENT_DISCOUNT;PLATFORM;-27;;2;53.25;25;;;
60a2e4a56c973600211c74f9;false;;2021-06-13 03:00:00;promo30-EX;false;false;120;2021-05-17 03:00:00;ACTIVE;PERCENT_DISCOUNT;PLATFORM;-27;4;6;339.3;30;;;
60a50c6782e20200213038c1;false;;2021-05-24 03:00:00;sexta25;false;false;75;2021-05-21 03:00:00;ACTIVE;PERCENT_DISCOUNT;PLATFORM;-3;2;5;105.75;25;;;
60a6453782e202002132a8e5;false;;2021-05-21 03:00:00;quintou;true;false;50;2021-05-20 03:00:00;LIMIT_REACHED;FIXED_DISCOUNT;PLATFORM;-1;2;5;206.88;;15.0;;
60a66ec43351a8002120a6ea;false;;2021-05-23 03:00:00;cupomdayardena;false;false;200;2021-05-20 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-3;1;1;100.0;;100.0;;
60a7e260c6b49f00214a67ee;false;;2021-05-23 03:00:00;sexta30-EX;true;false;90;2021-05-21 03:00:00;ACTIVE;PERCENT_DISCOUNT;PLATFORM;-2;1;13;1132.9399999999998;30;;;
60abb5837bc0a200215fa422;false;;2021-05-25 03:00:00;segundou;true;false;90;2021-05-24 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-1;1;4;183.4;;30.0;;
60abbc9e7bc0a200215fc93a;false;;2021-06-07 03:00:00;cupomespecial30;false;false;90;2021-05-24 03:00:00;ACTIVE;PERCENT_DISCOUNT;PLATFORM;-14;1;2;76.47;30;30.0;;
60abd80e898cd10021d22d56;false;;2021-05-28 03:00:00;crush20;false;false;;2021-05-24 03:00:00;ACTIVE;PERCENT_DISCOUNT;PLATFORM;-4;;8;136.51;20;;;
60ac0247898cd10021d31681;false;69;2022-05-24 03:00:00;valecompra-es01;false;false;;2021-05-24 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-365;;1;69.0;;69.0;1;1
60acf122898cd10021d49ad6;false;;2021-06-14 03:00:00;vdbespecial;true;false;90;2021-05-25 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-20;;4;164.26;;30.0;;
60ad0f6da5746d00215cd4d8;false;;2021-05-26 03:00:00;frete25;true;false;50;2021-05-25 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-1;;1;29.060000000000002;;;;
60ad22b4a5746d00215d09bb;false;;2021-12-30 03:00:00;BLOGVDB;true;false;150;2021-05-25 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-219;;;;;30.0;;
60ad51dba5746d00215db7f2;false;;;COMPRE-MOCA;false;false;80;;ACTIVE;FIXED_DISCOUNT;PLATFORM;;;;;;10.0;;
60aeafd6bd51fe00210158e7;false;;2021-06-22 03:00:00;SOUDEGEMEOS;false;false;;2021-05-26 03:00:00;ACTIVE;PERCENT_DISCOUNT;PLATFORM;-27;1;1;11.49;10;;;
60af8a9dbd51fe002102a8f2;false;;2021-06-30 03:00:00;vdbgross;true;false;80;2021-05-27 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-34;1;2;91.61;;30.0;;
60af8ac8bd51fe002102aa0c;false;;2021-05-31 03:00:00;vdbrocha;true;false;80;2021-05-27 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-4;;;;;30.0;;
60af8aeabd51fe002102aa50;false;;2021-05-31 03:00:00;vdbpaixao;true;false;80;2021-05-27 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-4;;;;;30.0;;
60af8b08bd51fe002102aa81;false;;2021-05-31 03:00:00;vdbduarte;true;false;80;2021-05-27 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-4;;;;;30.0;;
60af8b33bd51fe002102aaed;false;;2021-05-31 03:00:00;vdbbossoni;true;false;80;2021-05-27 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-4;;;;;30.0;;
60af8b9cbd51fe002102ac8f;false;;2021-05-31 03:00:00;vdbmalulei;true;false;80;2021-05-27 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-4;;;;;30.0;;
60af8bdbbd51fe002102ace6;false;;2021-05-31 03:00:00;vdbgothard;true;false;80;2021-05-27 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-4;;;;;30.0;;
60af8d04bd51fe002102b278;false;;2021-05-31 03:00:00;vdbfarias;true;false;80;2021-05-27 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-4;;;;;30.0;;
60af95fbbd51fe002102c7ba;false;;2021-06-04 03:00:00;VDB-BUSCA-5;false;false;95;;ACTIVE;FIXED_DISCOUNT;PLATFORM;;;1;40.0;;40.0;;
60aff26405f73d0021fb41ca;false;;2021-05-31 03:00:00;vdbperini ;true;false;80;2021-05-27 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-4;;;;;30.0;;
60b0e637b84752002142f4c7;false;;2021-05-31 03:00:00;sexta40;false;false;90;2021-05-28 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-3;4;8;280.0;;40.0;;
60b0f387b847520021432c8f;false;;2021-05-31 03:00:00;VDB40FDS;true;false;120;2021-05-28 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-3;2;6;411.83000000000004;;40.0;;
60b3f57dfe7e920021b62f60;false;;2021-06-01 03:00:00;vem40-EX;true;false;120;2021-05-30 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-2;3;6;341.55;;40.0;;
60b50d84e1dac5002180d134;false;;2021-06-01 03:00:00;corre30;true;false;120;2021-05-31 03:00:00;ACTIVE;PERCENT_DISCOUNT;PLATFORM;-1;2;2;138.82;30;;;
60b63a97281d60002103ac9c;false;;2021-06-30 03:00:00;cupomespecialjunho;true;false;80;2021-06-01 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-29;;;;;15.0;;
60b64d31281d60002103ea97;false;;2021-06-30 03:00:00;cupomvalido10;false;false;;2021-06-01 03:00:00;ACTIVE;PERCENT_DISCOUNT;PLATFORM;-29;;;;10;;;
60b64d76281d60002103eb29;false;;2021-06-30 03:00:00;pegadesconto10;false;false;;2021-06-01 03:00:00;ACTIVE;PERCENT_DISCOUNT;PLATFORM;-29;;;;10;;;
60b64d87281d60002103ec6f;false;;2021-06-30 03:00:00;cuponation10;false;false;;2021-06-01 03:00:00;ACTIVE;PERCENT_DISCOUNT;PLATFORM;-29;;;;10;;;
60b64db7281d60002103ec84;false;;2021-06-30 03:00:00;picody10;false;false;;2021-06-01 03:00:00;ACTIVE;PERCENT_DISCOUNT;PLATFORM;-29;;;;10;;;
60b64dcd281d60002103ec99;false;;2021-06-30 03:00:00;agoracupom10;false;false;;2021-06-01 03:00:00;ACTIVE;PERCENT_DISCOUNT;PLATFORM;-29;;;;10;;;
60b64de5281d60002103ece1;false;;2021-06-30 03:00:00;radarcupom10;false;false;;2021-06-01 03:00:00;ACTIVE;PERCENT_DISCOUNT;PLATFORM;-29;;;;10;;;
60b64e03281d60002103edea;false;;2021-06-30 03:00:00;savoo10;false;false;;2021-06-01 03:00:00;ACTIVE;PERCENT_DISCOUNT;PLATFORM;-29;;;;10;;;
60b64e1d281d60002103f025;false;;2021-06-30 03:00:00;thiago10;false;false;;2021-06-01 03:00:00;ACTIVE;PERCENT_DISCOUNT;PLATFORM;-29;;;;10;;;
60b64e33281d60002103f04e;false;;2021-06-30 03:00:00;meliuz10;false;false;;2021-06-01 03:00:00;ACTIVE;PERCENT_DISCOUNT;PLATFORM;-29;;;;10;;;
60b64e48281d60002103f054;false;;2021-06-30 03:00:00;ocupom10;false;false;;2021-06-01 03:00:00;ACTIVE;PERCENT_DISCOUNT;PLATFORM;-29;;;;10;;;
60b64e60281d60002103f069;false;;2021-06-30 03:00:00;1001cupons10;false;false;;2021-06-01 03:00:00;ACTIVE;PERCENT_DISCOUNT;PLATFORM;-29;8;10;96.34;10;;;
60b64ea2281d60002103f09e;false;;2021-06-30 03:00:00;cuponomia10;false;false;;2021-06-01 03:00:00;ACTIVE;PERCENT_DISCOUNT;PLATFORM;-29;;;;10;;;
60b6a074281d60002104e3fa;false;69;2022-06-01 03:00:00;valecompra-mp01;false;false;;2021-06-01 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-365;1;1;69.0;;69.0;1;1
60b77740281d600021063051;false;;2021-06-25 03:00:00;CORRE25;false;false;90;2021-06-02 03:00:00;ACTIVE;PERCENT_DISCOUNT;PLATFORM;-23;4;8;266.94;25;;;
60b8e567f477010021567fc7;false;;2021-06-07 03:00:00;sextalove;false;false;90;2021-06-03 03:00:00;ACTIVE;PERCENT_DISCOUNT;PLATFORM;-4;3;3;72.50999999999999;30;;;
60ba2ca5b0dd910021da7b77;false;;2021-06-30 03:00:00;cupomespecialjunho30;true;false;90;2021-06-04 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-26;;;;;15.0;;
60bfbbed4646f70021f1fb58;false;;2021-06-30 03:00:00;VEMDELOVE;true;false;90;2021-06-08 03:00:00;ACTIVE;PERCENT_DISCOUNT;PLATFORM;-22;19;41;1350.8;15;15.0;;
60bfce624646f70021f233c6;false;199;2022-06-08 03:00:00;valecompra-mx01;false;false;;2021-06-08 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-365;1;1;199.0;;199.0;1;1
60c13848186b570021ed1dd1;false;199;2022-06-09 03:00:00;valecompra-as01;false;false;;2021-06-09 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-365;;;;;199.0;1;1
60c224cfaf7bb300218111db;false;;2021-06-14 03:00:00;VEMDEMATCH;true;false;120;2021-06-10 03:00:00;ACTIVE;PERCENT_DISCOUNT;PLATFORM;-4;;2;168.92000000000002;25;30.0;;
60c2676aaf7bb300218264ac;false;69;2022-06-10 03:00:00;valecompra-rpi01;false;false;;2021-06-10 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-365;;;;;69.0;1;1
60c35ce652f4f30021f5bfdf;false;1000;;vendas-digitais-maio;true;false;80;2021-06-11 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;;;1;62.86;;15.0;;
60c360cc52f4f30021f5cbbe;false;;2021-06-14 03:00:00;bolinho35;false;false;60;2021-06-11 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-3;;;;;35.0;;
60c3b1a652f4f30021f6f850;false;;2021-06-13 03:00:00;30SMSVDB;true;false;90;2021-06-11 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-2;;;;;30.0;;
60c773757e86fe00218e348f;false;;2021-06-30 03:00:00;vemdearraia;true;false;50;2021-06-14 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-16;16;30;570.03;;;;
60c8f8e69d03e000217a73b5;false;;2021-06-30 03:00:00;arraiavdb;true;false;90;2021-06-15 03:00:00;ACTIVE;PERCENT_DISCOUNT;PLATFORM;-15;;3;162.67999999999998;15;;;
60c9eaa36ada0000211b5518;false;;2021-06-18 03:00:00;quartou;true;false;90;2021-06-16 03:00:00;ACTIVE;PERCENT_DISCOUNT;PLATFORM;-2;;;;15;;;
60cca22344240d0022d6c61c;false;;2021-06-30 03:00:00;SUPERARRAIA;true;false;50;2021-06-18 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-12;1;3;36.129999999999995;;;;
60ccd7ca44240d0022d778a3;false;;2021-06-20 03:00:00;valequentao;false;false;90;2021-06-18 03:00:00;ACTIVE;PERCENT_DISCOUNT;PLATFORM;-2;;;;20;;;
60ccd7f244240d0022d779ce;false;;2021-06-20 03:00:00;valearrozdoce;false;false;120;2021-06-18 03:00:00;ACTIVE;PERCENT_DISCOUNT;PLATFORM;-2;;;;25;;;
60ccd82744240d0022d77a27;false;;2021-06-20 03:00:00;valemilhoverde;false;false;150;2021-06-18 03:00:00;ACTIVE;PERCENT_DISCOUNT;PLATFORM;-2;;;;30;;;
60d0bebfecfbde0021837831;false;;2021-06-25 03:00:00;invernovdb;true;false;90;2021-06-21 03:00:00;ACTIVE;PERCENT_DISCOUNT;PLATFORM;-4;2;6;230.01;15;;;
60d0c521ecfbde00218396a5;false;;2021-07-30 03:00:00;arraiadamaege;true;false;90;2021-06-21 03:00:00;ACTIVE;PERCENT_DISCOUNT;PLATFORM;-39;;;;15;;;
60d0ca01ecfbde002183a798;false;;2021-07-30 03:00:00;arraiadagislene;true;false;90;2021-06-21 03:00:00;ACTIVE;PERCENT_DISCOUNT;PLATFORM;-39;;;;15;;;
60d0ca19ecfbde002183a91c;false;;2021-07-30 03:00:00;arraiadaconfeitarisa;true;false;90;2021-06-21 03:00:00;ACTIVE;PERCENT_DISCOUNT;PLATFORM;-39;;;;15;;;
60d0ca37ecfbde002183a931;false;;2021-07-30 03:00:00;arraiadaadora;true;false;90;2021-06-21 03:00:00;ACTIVE;PERCENT_DISCOUNT;PLATFORM;-39;;;;15;;;
60d0ca55ecfbde002183a95e;false;;2021-07-31 03:00:00;arraiadacakeria;true;false;90;2021-06-21 03:00:00;ACTIVE;PERCENT_DISCOUNT;PLATFORM;-40;;;;15;;;
60d0ca6cecfbde002183a963;false;;2021-07-31 03:00:00;arraiadabelinha;true;false;90;2021-06-21 03:00:00;ACTIVE;PERCENT_DISCOUNT;PLATFORM;-40;;;;15;;;
60d0ca84ecfbde002183a974;false;;2021-07-31 03:00:00;arraiadajeh;true;false;90;2021-06-21 03:00:00;ACTIVE;PERCENT_DISCOUNT;PLATFORM;-40;;;;15;;;
60d0ca9decfbde002183a99a;false;;2021-07-31 03:00:00;arraiadasil;true;false;90;2021-06-21 03:00:00;ACTIVE;PERCENT_DISCOUNT;PLATFORM;-40;;;;15;;;
60d0cab6ecfbde002183aa01;false;;2021-07-31 03:00:00;arraiadare;true;false;90;2021-06-21 03:00:00;ACTIVE;PERCENT_DISCOUNT;PLATFORM;-40;;;;15;;;
60d0cacbecfbde002183aa7e;false;;2021-07-31 03:00:00;arraiadasweet;true;false;90;2021-06-21 03:00:00;ACTIVE;PERCENT_DISCOUNT;PLATFORM;-40;1;2;54.36;15;;;
60d0cae6ecfbde002183aa9a;false;;2021-07-31 03:00:00;arraiadoatelie;true;false;90;2021-06-21 03:00:00;ACTIVE;PERCENT_DISCOUNT;PLATFORM;-40;;;;15;;;
60d0cafeecfbde002183aad2;false;;2021-07-31 03:00:00;arraiadacakeezi;true;false;90;2021-06-21 03:00:00;ACTIVE;PERCENT_DISCOUNT;PLATFORM;-40;;;;15;;;
60d0cb15ecfbde002183aad9;false;;2021-07-31 03:00:00;arraiadolules;true;false;90;2021-06-21 03:00:00;ACTIVE;PERCENT_DISCOUNT;PLATFORM;-40;;;;15;;;
60d0cb2aecfbde002183ab0d;false;;2021-07-31 03:00:00;arraiadadrika;true;false;90;2021-06-21 03:00:00;ACTIVE;PERCENT_DISCOUNT;PLATFORM;-40;;;;15;;;
60d0cb3fecfbde002183ab3c;false;;2021-07-31 03:00:00;arraiadarina;true;false;90;2021-06-21 03:00:00;ACTIVE;PERCENT_DISCOUNT;PLATFORM;-40;;;;15;;;
60d0cb56ecfbde002183ab8d;false;;2021-07-31 03:00:00;arraiadaebrig;true;false;90;2021-06-21 03:00:00;ACTIVE;PERCENT_DISCOUNT;PLATFORM;-40;;;;15;;;
60d0cb6fecfbde002183abce;false;;2021-07-31 03:00:00;arraiadacake;true;false;90;2021-06-21 03:00:00;ACTIVE;PERCENT_DISCOUNT;PLATFORM;-40;;;;15;;;
60d0e890ecfbde00218408a0;false;;2021-07-31 03:00:00;allsetarraia;true;false;80;2021-06-21 03:00:00;ACTIVE;PERCENT_DISCOUNT;PLATFORM;-40;;1;78.21;20;;;
60d0ec48ecfbde00218411a8;false;;2021-07-31 03:00:00;arraiadaamores;true;false;90;2021-06-21 03:00:00;ACTIVE;PERCENT_DISCOUNT;PLATFORM;-40;;;;15;;;
60d0ec61ecfbde00218411b7;false;;2021-07-31 03:00:00;arraiadarbs;true;false;90;2021-06-21 03:00:00;ACTIVE;PERCENT_DISCOUNT;PLATFORM;-40;;;;15;;;
60d0ec7eecfbde00218411ee;false;;2021-07-31 03:00:00;arraiadabakespot;true;false;90;2021-06-21 03:00:00;ACTIVE;PERCENT_DISCOUNT;PLATFORM;-40;;;;15;;;
60d0ec99ecfbde002184121b;false;;2021-07-31 03:00:00;arraiadalatelier;true;false;90;2021-06-21 03:00:00;ACTIVE;PERCENT_DISCOUNT;PLATFORM;-40;;;;15;;;
60d207fc11d9470021929c43;false;;2021-07-31 03:00:00;SOUDECANCER;false;false;;2021-06-22 03:00:00;ACTIVE;PERCENT_DISCOUNT;PLATFORM;-39;;;;10;;;
60d20cfe11d947002192b237;false;;2021-06-25 03:00:00;CORREVDB;false;false;110;2021-06-22 03:00:00;ACTIVE;PERCENT_DISCOUNT;PLATFORM;-3;;;;25;;;
60d34c614062db0021392ec6;false;;2021-06-30 03:00:00;correiovdb;false;false;90;2021-06-23 03:00:00;ACTIVE;PERCENT_DISCOUNT;PLATFORM;-7;3;8;302.27;30;;;
60d34cbc4062db00213931da;false;69;2022-06-23 03:00:00;valecompra-li01;false;false;;2021-06-23 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-365;;;;;69.0;1;1
60d4eda9361ee50021d6d8f6;false;;2021-07-30 03:00:00;VEMDE20;false;false;90;2021-06-24 03:00:00;ACTIVE;PERCENT_DISCOUNT;PLATFORM;-36;2;4;41.980000000000004;20;;;
60d5c3129787d80021c32b5d;false;;2021-06-27 03:00:00;SEXTOU30;false;false;100;2021-06-25 03:00:00;ACTIVE;PERCENT_DISCOUNT;PLATFORM;-2;1;9;309.84000000000003;30;;;
60d9d28cb51b0f0021e1150f;false;;2021-06-30 03:00:00;orgulhovdb;true;false;100;2021-06-28 03:00:00;ACTIVE;PERCENT_DISCOUNT;PLATFORM;-2;1;6;391.55999999999995;28;;;
60db14b150750a0021a97b83;false;129;2022-06-29 03:00:00;valecompra-fm01;false;false;;2021-06-29 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-365;;1;129.0;;129.0;1;1
60dc61739a97310021f33bbe;false;;2021-07-31 03:00:00;VEMDECHOCOLATE;true;false;60;2021-07-05 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-26;5;19;443.53999999999996;;;;
60dc630d9a97310021f33e3d;false;;2021-12-31 03:00:00;SAUDADES30;true;false;99;2021-07-01 03:00:00;ACTIVE;PERCENT_DISCOUNT;PLATFORM;-183;5;10;722.4300000000001;30;;;
60dc634f9a97310021f33ee8;false;;2021-07-31 03:00:00;OFERTA15;true;false;90;2021-07-01 03:00:00;ACTIVE;PERCENT_DISCOUNT;PLATFORM;-30;17;44;1786.8300000000004;15;;;
60dc66149a97310021f3461a;false;;2021-07-31 03:00:00;FRETE14;true;false;50;2021-07-01 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-30;;;;;;;
60dc667e9a97310021f346d3;false;;2021-07-31 03:00:00;DIADOHOMEM;true;false;110;2021-07-01 03:00:00;ACTIVE;PERCENT_DISCOUNT;PLATFORM;-30;;2;68.48;20;;;
60dc66a89a97310021f346fc;false;;2021-07-31 03:00:00;SMSCHOCOLATE;true;false;60;2021-07-01 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-30;;;;;;;
60dc66ff9a97310021f347c6;false;;2021-07-31 03:00:00;SMSMACHO;true;false;110;2021-07-01 03:00:00;ACTIVE;PERCENT_DISCOUNT;PLATFORM;-30;1;6;358.64000000000004;20;;;
60dc67429a97310021f347fd;false;;2021-12-31 03:00:00;SAUDADES15;true;false;50;2021-07-01 03:00:00;ACTIVE;PERCENT_DISCOUNT;PLATFORM;-183;9;16;482.7099999999999;15;;;
